id       , source        , duration_in_min, start_time            , end_time              , amount, kiosk_id  , app_zone_id, app_zone_group          , payment_method   , location_group   , last_updated
 89491264, Parking Meters,     90.0       , 08/19/2022 03:00:29 PM, 08/19/2022 04:30:29 PM,   3.25, 20000954.0,            ,                         , CARD             , Non-Core         , 05/04/2023 10:57:09 PM
102747777, Parking Meters,    516.9       , 02/20/2026 09:23:06 AM, 02/20/2026 06:00:00 PM,  31.94, 35002506.0,            ,                         , CARD             , West Campus      , 03/11/2026 09:56:05 PM
 85304667, Parking Meters,    165.0       , 09/16/2021 08:51:54 AM, 09/16/2021 11:36:54 AM,   6.25, 61001631.0,            ,                         , CARD             , Rainey           , 05/04/2023 09:41:47 PM
660127957, Passport - app,    343.0       , 04/19/2025 12:17:00 PM, 04/19/2025 06:00:00 PM,  18.7 ,           ,     39629.0, West Campus PBD         , App - Wallet     , West Campus      , 05/31/2025 03:05:35 PM
 97084081, Parking Meters,    145.0       , 06/10/2024 08:28:55 AM, 06/10/2024 10:53:55 AM,   5.0 , 10000811.0,            ,                         , COINS            , Core             , 07/31/2024 02:32:16 PM
101214854, Parking Meters,     90.0       , 08/08/2025 11:42:51 AM, 08/08/2025 01:12:51 PM,   3.25, 10000844.0,            ,                         , CARD             , Core             , 09/30/2025 03:17:41 PM
338684296, Passport - app,    106.0       , 12/23/2021 03:14:00 PM, 12/23/2021 05:00:00 PM,   2.3 ,           ,     39024.0, PARD (Parking Lots)     , App - Wallet     , Dawson's Lot     , 05/04/2023 09:55:18 PM
102165264, Parking Meters,     60.0       , 11/26/2025 11:30:08 AM, 11/26/2025 12:30:08 PM,   2.25, 26002602.0,            ,                         , CARD             , Mueller          , 12/31/2025 03:30:50 PM
 87614138, Parking Meters,     60.0       , 04/06/2022 08:56:00 AM, 04/06/2022 09:56:00 AM,   2.25, 10001050.0,            ,                         , CARD             , Core             , 05/04/2023 10:32:47 PM
 95757530, Parking Meters,     60.0       , 02/19/2024 04:38:38 PM, 02/19/2024 05:38:38 PM,   2.25, 71002014.0,            ,                         , CARD             , Toomey           , 03/31/2024 02:32:45 PM
530842155, Passport - app,     90.0       , 02/05/2024 11:59:00 AM, 02/05/2024 01:29:00 PM,   3.3 ,           ,     39133.0, CORE                    , App - Wallet     , Core             , 03/31/2024 02:24:56 PM
 78641250, Parking Meters,    120.0       , 01/16/2020 05:33:35 PM, 01/16/2020 07:33:35 PM,   4.0 , 24002413.0,            ,                         , CARD             , East Austin      , 05/04/2023 07:35:49 PM
355840410, Passport - app,    150.0       , 03/18/2022 01:25:00 PM, 03/18/2022 03:55:00 PM,   5.55,           ,     39264.0, CORE                    , App - Wallet     , Core             , 05/04/2023 10:25:56 PM
 81930761, Parking Meters,    150.0       , 11/16/2020 11:35:05 AM, 11/16/2020 02:05:05 PM,   5.5 , 35001552.0,            ,                         , CARD             , West Campus      , 05/04/2023 08:31:41 PM
 97426839, Parking Meters,    105.0       , 07/06/2024 06:32:22 PM, 07/06/2024 08:17:22 PM,   3.75, 10000438.0,            ,                         , CARD             , Core             , 08/31/2024 02:45:26 PM
499179740, Passport - app,     75.0       , 10/07/2023 01:27:00 PM, 10/07/2023 02:42:00 PM,   2.9 ,           ,     40003.0, SoCo PTMD               , App - Credit Card, South Congress   , 07/02/2024 05:55:47 PM
 91924093, Parking Meters,    165.0       , 03/20/2023 12:59:57 PM, 03/20/2023 03:44:57 PM,   6.25, 10000303.0,            ,                         , CARD             , Core             , 04/30/2023 09:26:59 AM
541722251, Passport - app,     45.0       , 03/13/2024 02:29:00 PM, 03/13/2024 03:14:00 PM,   1.8 ,           ,     39154.0, CORE                    , App - Wallet     , Core             , 04/30/2024 02:26:36 PM
102687548, Parking Meters,    180.0       , 02/12/2026 10:22:52 AM, 02/12/2026 01:22:52 PM,   7.5 , 20001122.0,            ,                         , CARD             , Non-Core         , 03/11/2026 09:53:18 PM
505872202, Passport - app,     75.0       , 11/01/2023 08:41:00 AM, 11/01/2023 09:56:00 AM,   2.8 ,           ,     39150.0, CORE                    , App - Wallet     , Core             , 12/31/2023 09:16:27 AM
 97955463, Parking Meters,    610.85      , 08/22/2024 07:49:09 AM, 08/22/2024 06:00:00 PM,  39.25, 10000309.0,            ,                         , CARD             , Core             , 09/30/2024 03:00:59 PM
525025408, Passport - app,    375.0       , 01/14/2024 01:45:00 PM, 01/14/2024 08:00:00 PM,  20.65,           ,     39591.0, Non-Core (Walsh)        , App - Wallet     , Non-Core         , 02/29/2024 08:08:33 PM
356091289, Passport - app,    570.0       , 03/19/2022 12:51:00 PM, 03/19/2022 10:21:00 PM,  36.95,           ,     39316.0, CORE                    , App - Wallet     , Core             , 05/04/2023 10:25:58 PM
 78750925, Parking Meters,     75.0       , 01/22/2020 06:44:06 PM, 01/22/2020 07:59:06 PM,   2.5 , 24002451.0,            ,                         , CARD             , East Austin      , 05/04/2023 07:37:00 PM
 89467134, Parking Meters,     75.0       , 08/17/2022 06:11:29 PM, 08/17/2022 07:26:29 PM,   2.75, 24002449.0,            ,                         , CARD             , East Austin      , 05/04/2023 10:56:47 PM
101232974, Parking Meters,    255.0       , 08/09/2025 06:16:01 PM, 08/09/2025 10:31:01 PM,  11.5 , 10001001.0,            ,                         , CARD             , Core             , 09/30/2025 03:17:48 PM
241245384, Passport - app,     75.0       , 06/11/2020 02:41:00 PM, 06/11/2020 03:56:00 PM,   2.75,           ,     39002.0, MOPAC Lot               , App - Wallet     , MoPac Lot        , 05/04/2023 08:06:55 PM
460583250, Passport - app,    180.0       , 05/16/2023 08:00:00 AM, 05/16/2023 11:00:00 AM,   7.3 ,           ,     39498.0, Non-Core                , App - Wallet     , Non-Core         , 06/30/2023 09:21:04 AM
 95973136, Parking Meters,     60.0       , 03/11/2024 12:28:44 PM, 03/11/2024 01:28:44 PM,   2.25, 10001034.0,            ,                         , CARD             , Core             , 04/30/2024 02:34:15 PM
566830858, Passport - app,     60.0       , 06/05/2024 03:25:00 PM, 06/05/2024 04:25:00 PM,   2.3 ,           ,     39206.0, CORE                    , App - Wallet     , Core             , 07/31/2024 02:24:14 PM
460075841, Passport - app,    199.46666   , 05/13/2023 02:46:00 PM, 05/13/2023 06:05:28 PM,   8.55,           ,     39310.0, CORE                    , App - Wallet     , Core             , 06/30/2023 09:20:59 AM
672106778, Passport - app,     60.0       , 05/27/2025 12:08:00 PM, 05/27/2025 01:08:00 PM,   2.4 ,           ,     39182.0, CORE                    , Apple Pay        , Core             , 06/30/2025 03:06:27 PM
 91210880, Parking Meters,     60.0       , 01/16/2023 11:17:41 AM, 01/16/2023 12:17:41 PM,   2.25, 10000402.0,            ,                         , CARD             , Core             , 05/08/2023 03:48:56 PM
 87301862, Parking Meters,    225.0       , 03/14/2022 12:46:24 PM, 03/14/2022 04:31:24 PM,   9.5 , 24002463.0,            ,                         , CARD             , East Austin      , 05/04/2023 10:28:14 PM
698182737, Passport - app,    105.0       , 08/18/2025 02:00:00 PM, 08/18/2025 03:45:00 PM,   3.9 ,           ,     39400.0, Non-Core                , Apple Pay        , Non-Core         , 09/30/2025 03:11:21 PM
 97941022, Parking Meters,     60.0       , 08/20/2024 03:50:06 PM, 08/20/2024 04:50:06 PM,   2.25, 26002621.0,            ,                         , CARD             , Mueller          , 09/30/2024 03:00:37 PM
553758433, Passport - app,     45.0       , 04/22/2024 01:55:00 PM, 04/22/2024 02:40:00 PM,   1.8 ,           ,     39718.0, East Austin PTMD        , App - Wallet     , East Austin      , 05/31/2024 02:44:20 PM
492495562, Passport - app,     92.0       , 09/13/2023 10:28:00 PM, 09/14/2023 12:00:00 AM,   3.8 ,           ,     39205.0, CORE                    , App - Wallet     , Core             , 10/31/2023 09:19:32 AM
 79731760, Parking Meters,     75.0       , 03/16/2020 04:20:36 PM, 03/16/2020 05:35:36 PM,   2.5 , 28002811.0,            ,                         , CARD             , Austin High      , 05/04/2023 08:00:37 PM
 93684373, Parking Meters,    102.166664  , 07/31/2023 04:17:49 PM, 07/31/2023 05:59:59 PM,   3.65, 10001026.0,            ,                         , CARD             , Core             , 08/30/2023 11:20:49 PM
 80030156, Parking Meters,    150.0       , 05/04/2020 02:39:09 PM, 05/04/2020 05:09:09 PM,   5.0 , 10000724.0,            ,                         , CARD             , Core             , 05/04/2023 08:04:07 PM
290127381, Passport - app,     15.0       , 05/20/2021 01:09:00 PM, 05/20/2021 01:24:00 PM,   0.75,           ,     39118.0, CORE                    , App - Wallet     , Core             , 05/04/2023 09:16:34 PM
101193290, Parking Meters,     75.0       , 08/06/2025 09:56:52 AM, 08/06/2025 11:11:52 AM,   2.75, 21002113.0,            ,                         , CARD             , Dawson's Lot     , 09/30/2025 03:17:23 PM
474655217, Passport - app,     90.0       , 07/08/2023 09:09:00 PM, 07/08/2023 10:39:00 PM,   3.3 ,           ,     39565.0, Non-Core (Toomey)       , App - Wallet     , Toomey           , 08/30/2023 10:54:37 PM
557343551, Passport - app,     15.0       , 05/03/2024 05:06:00 PM, 05/03/2024 05:21:00 PM,   0.9 ,           ,     39194.0, CORE                    , App - Credit Card, Core             , 06/30/2024 02:23:07 PM
 93147222, Parking Meters,    112.1       , 06/23/2023 10:06:52 PM, 06/23/2023 11:58:58 PM,   3.98, 10001215.0,            ,                         , CARD             , Core             , 07/31/2023 09:24:59 AM
 98575022, Parking Meters,    600.0       , 10/24/2024 12:09:24 PM, 10/24/2024 10:09:24 PM,  39.25, 10001020.0,            ,                         , CARD             , Core             , 11/30/2024 03:53:33 PM
650361790, Passport - app,    105.0       , 03/20/2025 06:41:00 PM, 03/20/2025 08:26:00 PM,   3.9 ,           ,     39265.0, CORE                    , App - Credit Card, Core             , 05/28/2025 07:43:58 PM
418893875, Passport - app,     90.0       , 12/01/2022 05:00:00 PM, 12/01/2022 06:30:00 PM,   3.3 ,           ,     39708.0, East Austin PTMD        , App - Wallet     , East Austin      , 05/04/2023 11:15:10 PM
220924720, Passport - app,     60.0       , 01/08/2020 08:00:00 AM, 01/08/2020 09:00:00 AM,   2.25,           ,     39713.0, East Austin PTMD        , App - Wallet     , East Austin      , 05/04/2023 07:29:22 PM
 96246549, Parking Meters,    195.0       , 04/04/2024 11:24:46 AM, 04/04/2024 02:39:46 PM,   7.75, 61001612.0,            ,                         , CARD             , Rainey           , 05/31/2024 02:56:00 PM
697858445, Passport - app,     24.0       , 08/16/2025 11:36:00 PM, 08/17/2025 12:00:00 AM,   1.4 ,           ,     39184.0, CORE                    , App - Validation , Core             , 09/30/2025 03:11:18 PM
691080538, Passport - app,     45.0       , 07/26/2025 02:39:00 PM, 07/26/2025 03:24:00 PM,   1.9 ,           ,     39267.0, CORE                    , Apple Pay        , Core             , 08/28/2025 03:10:07 PM
698255223, Passport - app,     55.0       , 08/18/2025 05:05:00 PM, 08/18/2025 06:00:00 PM,   2.4 ,           ,     39224.0, CORE                    , Apple Pay        , Core             , 09/30/2025 03:11:21 PM
352191482, Passport - app,    180.0       , 03/03/2022 02:10:00 PM, 03/03/2022 05:10:00 PM,   7.3 ,           ,     39008.0, Woods of Westlake       , App - Wallet     , Woods of Westlake, 05/04/2023 10:25:19 PM
704377383, Passport - app,    135.0       , 09/06/2025 12:55:00 PM, 09/06/2025 03:10:00 PM,   4.9 ,           ,     39808.0, Mueller PTMD            , Apple Pay        , Mueller          , 10/31/2025 02:33:30 PM
675151501, Passport - app,     15.0       , 06/05/2025 04:48:00 PM, 06/05/2025 05:03:00 PM,   0.8 ,           ,     39478.0, Non-Core                , App - Wallet     , Non-Core         , 07/31/2025 03:09:26 PM
 97340291, Parking Meters,     60.0       , 06/29/2024 08:23:30 PM, 06/29/2024 09:23:30 PM,   2.25, 26002612.0,            ,                         , CARD             , Mueller          , 07/31/2024 02:35:14 PM
 83455450, Parking Meters,     90.0       , 05/03/2021 12:26:13 PM, 05/03/2021 01:56:13 PM,   3.25, 10000502.0,            ,                         , CARD             , Core             , 05/04/2023 09:17:11 PM
604872874, Passport - web,    120.0       , 10/14/2024 10:58:00 AM, 10/14/2024 12:58:00 PM,   4.4 ,           ,     40326.0, No Zone Group           , App - Credit Card, Unknown Location , 11/30/2024 03:45:33 PM
642444536, Passport - app,     80.683334  , 02/24/2025 08:31:00 AM, 02/24/2025 09:51:41 AM,   3.1 ,           ,     40305.0, No Zone Group           , App - Credit Card, Unknown Location , 05/28/2025 07:41:39 PM
341295876, Passport - app,     45.0       , 01/10/2022 02:38:00 PM, 01/10/2022 03:23:00 PM,   1.8 ,           ,     39175.0, CORE                    , App - Wallet     , Core             , 05/04/2023 09:59:44 PM
455601269, Passport - app,     60.0       , 04/27/2023 03:52:00 PM, 04/27/2023 04:52:00 PM,   2.3 ,           ,     39132.0, CORE                    , App - Wallet     , Core             , 05/31/2023 09:22:11 AM
 87550257, Parking Meters,     75.0       , 04/01/2022 11:29:25 AM, 04/01/2022 12:44:25 PM,   2.75, 10000301.0,            ,                         , CARD             , Core             , 06/09/2023 09:16:20 PM
516279690, Passport - app,    180.0       , 12/09/2023 12:49:00 PM, 12/09/2023 03:49:00 PM,   7.3 ,           ,     39484.0, Non-Core                , App - Wallet     , Non-Core         , 01/31/2024 09:18:37 AM
 94654628, Parking Meters,    120.0       , 10/21/2023 05:30:12 PM, 10/21/2023 07:30:12 PM,   4.25, 23002303.0,            ,                         , CARD             , Non-Core         , 11/30/2023 09:25:39 AM
 88286991, Parking Meters,    137.95      , 05/23/2022 06:42:03 AM, 05/23/2022 09:00:00 AM,   2.25, 10000312.0,            ,                         , CARD             , Core             , 05/04/2023 10:40:58 PM
700362656, Passport - app,     60.0       , 08/25/2025 10:21:00 AM, 08/25/2025 11:21:00 AM,   2.4 ,           ,     39141.0, CORE                    , App - Credit Card, Core             , 09/30/2025 03:11:53 PM
 90118591, Parking Meters,    165.0       , 10/08/2022 05:43:20 PM, 10/08/2022 08:28:20 PM,   6.25, 61001611.0,            ,                         , CARD             , Rainey           , 05/04/2023 11:06:39 PM
702256324, Passport - app,     30.0       , 08/30/2025 01:02:00 PM, 08/30/2025 01:32:00 PM,   1.4 ,           ,     39210.0, CORE                    , Apple Pay        , Core             , 09/30/2025 03:12:22 PM
525854684, Passport - app,    180.0       , 01/18/2024 11:28:00 AM, 01/18/2024 02:28:00 PM,  12.3 ,           ,     40001.0, SoCo PTMD               , Apple Pay        , South Congress   , 07/02/2024 06:03:17 PM
317180397, Passport - app,     75.0       , 09/22/2021 07:13:00 PM, 09/22/2021 08:28:00 PM,   2.75,           ,     39207.0, CORE                    , App - Wallet     , Core             , 05/04/2023 09:39:17 PM
102431085, Parking Meters,    150.0       , 01/03/2026 02:02:13 PM, 01/03/2026 04:30:09 PM,   3.25, 10001226.0,            ,                         , CARD             , Core             , 02/28/2026 03:08:55 PM
 95461712, Parking Meters,     60.0       , 01/18/2024 12:12:09 PM, 01/18/2024 01:12:09 PM,   2.25, 10001006.0,            ,                         , CARD             , Core             , 02/29/2024 08:14:43 PM
591430264, Passport - app,     45.0       , 08/29/2024 03:29:00 PM, 08/29/2024 04:14:00 PM,   1.9 ,           ,     39209.0, CORE                    , App - Credit Card, Core             , 09/30/2024 02:53:44 PM
490942101, Passport - app,    105.0       , 09/08/2023 09:37:00 AM, 09/08/2023 11:22:00 AM,   3.8 ,           ,     39520.0, Non-Core                , App - Wallet     , Non-Core         , 10/31/2023 09:19:15 AM
 81819404, Parking Meters,     60.0       , 11/04/2020 12:15:39 PM, 11/04/2020 01:15:39 PM,   2.25, 24002422.0,            ,                         , CARD             , East Austin      , 05/04/2023 08:30:14 PM
451024950, Passport - app,     60.0       , 04/11/2023 03:48:00 PM, 04/11/2023 04:48:00 PM,   2.3 ,           ,     39801.0, Mueller PTMD            , App - Wallet     , Mueller          , 05/31/2023 09:21:30 AM
 87275892, Parking Meters,    105.0       , 03/11/2022 08:37:13 PM, 03/11/2022 10:22:13 PM,   3.75, 10000704.0,            ,                         , CARD             , Core             , 05/04/2023 10:27:57 PM
102173724, Parking Meters,     60.0       , 11/28/2025 10:53:47 AM, 11/28/2025 11:53:47 AM,   2.25, 24002410.0,            ,                         , CARD             , East Austin      , 12/31/2025 03:31:08 PM
100650210, Parking Meters,     60.0       , 06/11/2025 10:46:14 AM, 06/11/2025 11:46:14 AM,   2.25, 10000811.0,            ,                         , CARD             , Core             , 07/31/2025 03:17:00 PM
 95534114, Parking Meters,     60.0       , 01/26/2024 09:01:43 PM, 01/26/2024 10:01:43 PM,   2.25, 10001053.0,            ,                         , CARD             , Core             , 02/29/2024 08:15:40 PM
 85198995, Parking Meters,     90.0       , 09/07/2021 09:55:33 AM, 09/07/2021 11:25:33 AM,   3.25, 20001727.0,            ,                         , CARD             , Non-Core         , 05/04/2023 09:40:31 PM
709415256, Passport - app,     60.0       , 09/22/2025 08:59:00 AM, 09/22/2025 09:59:00 AM,   2.4 ,           ,     39253.0, CORE                    , App - Credit Card, Core             , 09/30/2025 03:09:28 PM
 94787275, Parking Meters,    776.8       , 11/04/2023 09:03:12 AM, 11/04/2023 10:00:00 PM,  10.0 , 81002107.0,            ,                         , CARD             , Emma             , 12/31/2023 09:22:37 AM
 85503502, Parking Meters,    135.0       , 10/01/2021 06:14:21 PM, 10/01/2021 08:29:21 PM,   4.75, 24002401.0,            ,                         , CARD             , East Austin      , 06/09/2023 09:19:54 PM
309221379, Passport - app,      6.483333  , 08/18/2021 07:51:00 PM, 08/18/2021 07:57:29 PM,   0.75,           ,     39718.0, East Austin PTMD        , App - Wallet     , East Austin      , 05/04/2023 09:33:31 PM
 99348644, Parking Meters,     60.0       , 01/29/2025 01:54:06 PM, 01/29/2025 02:54:06 PM,   2.25, 20001128.0,            ,                         , CARD             , Non-Core         , 02/28/2025 03:36:23 PM
 97509973, Parking Meters,    180.0       , 07/13/2024 08:50:29 PM, 07/13/2024 11:50:29 PM,   7.25, 24002484.0,            ,                         , CARD             , East Austin      , 08/31/2024 02:46:52 PM
 88356856, Parking Meters,     90.0       , 05/27/2022 08:34:24 PM, 05/27/2022 10:04:24 PM,   3.25, 24002469.0,            ,                         , CARD             , East Austin      , 05/04/2023 10:41:37 PM
 92623579, Parking Meters,    210.0       , 05/17/2023 10:14:52 AM, 05/17/2023 01:43:16 PM,   4.75, 26002604.0,            ,                         , CARD             , Mueller          , 06/30/2023 09:28:55 AM
629403380, Passport - app,     15.8       , 01/09/2025 02:12:00 PM, 01/09/2025 02:27:48 PM,   0.93,           ,     40014.0, SoCo PTMD               , Apple Pay        , South Congress   , 02/28/2025 03:29:04 PM
 95785101, Parking Meters,     27.0       , 02/22/2024 12:50:10 PM, 02/22/2024 01:17:10 PM,   0.9 , 35001515.0,            ,                         , COINS            , West Campus      , 03/31/2024 02:33:10 PM
595007175, Passport - app,    150.0       , 09/11/2024 11:35:00 AM, 09/11/2024 02:05:00 PM,   6.05,           ,     39154.0, CORE                    , Apple Pay        , Core             , 10/31/2024 02:52:39 PM
 83051952, Parking Meters,     90.0       , 04/01/2021 08:13:18 PM, 04/01/2021 09:43:18 PM,   3.25, 10000409.0,            ,                         , CARD             , Core             , 06/09/2023 09:23:14 PM
 98721990, Parking Meters,    105.0       , 11/09/2024 10:09:08 AM, 11/09/2024 11:54:08 AM,   3.75, 71002018.0,            ,                         , CARD             , Toomey           , 12/31/2024 03:49:18 PM
698682752, Passport - app,     30.0       , 08/20/2025 08:00:00 AM, 08/20/2025 08:30:00 AM,   1.3 ,           ,     39231.0, CORE                    , App - Wallet     , Core             , 09/30/2025 03:11:29 PM
619297193, Passport - app,     30.0       , 12/02/2024 04:47:00 PM, 12/02/2024 05:17:00 PM,   1.3 ,           ,     40002.0, SoCo PTMD               , App - Wallet     , South Congress   , 01/31/2025 03:47:23 PM
 91909657, Parking Meters,    122.96667   , 03/18/2023 03:57:01 PM, 03/18/2023 05:59:59 PM,   4.34, 20001155.0,            ,                         , CARD             , Non-Core         , 04/30/2023 09:26:49 AM
667941048, Passport - app,     75.0       , 05/13/2025 04:19:00 PM, 05/13/2025 05:34:00 PM,   2.9 ,           ,     39455.0, Non-Core                , App - Credit Card, Non-Core         , 06/30/2025 03:05:23 PM
671677700, Passport - web,    180.0       , 05/25/2025 01:00:00 PM, 05/25/2025 04:00:00 PM,   7.4 ,           ,     40342.0, No Zone Group           , App - Credit Card, Unknown Location , 06/30/2025 03:06:19 PM
533120425, Passport - app,     90.0       , 02/13/2024 10:26:00 AM, 02/13/2024 11:56:00 AM,   3.3 ,           ,     39806.0, Mueller PTMD            , Apple Pay        , Mueller          , 03/31/2024 02:25:19 PM
 84818042, Parking Meters,    195.0       , 08/07/2021 04:46:56 PM, 08/07/2021 08:01:56 PM,   7.75, 10000856.0,            ,                         , CARD             , Core             , 05/04/2023 09:34:57 PM
647315855, Passport - app,    165.0       , 03/11/2025 02:10:00 PM, 03/11/2025 04:55:00 PM,   6.4 ,           ,     39634.0, West Campus PBD         , App - Credit Card, West Campus      , 05/28/2025 07:43:14 PM
 88276371, Parking Meters,     60.0       , 05/21/2022 05:39:58 PM, 05/21/2022 06:39:58 PM,   2.25, 26002608.0,            ,                         , CARD             , Mueller          , 05/04/2023 10:40:47 PM
 98664076, Parking Meters,     75.0       , 11/02/2024 01:06:13 PM, 11/02/2024 02:21:13 PM,   2.75, 10000713.0,            ,                         , CARD             , Core             , 12/31/2024 03:48:33 PM
593193831, Passport - app,    360.0       , 09/05/2024 09:27:00 AM, 09/05/2024 03:27:00 PM,  19.3 ,           ,     39154.0, CORE                    , App - Wallet     , Core             , 10/31/2024 02:52:19 PM
709902690, Passport - app,     90.0       , 09/23/2025 01:55:00 PM, 09/23/2025 03:25:00 PM,   3.4 ,           ,     40008.0, SoCo PTMD               , App - Credit Card, South Congress   , 09/30/2025 03:09:32 PM
 95915373, Parking Meters,     60.0       , 03/05/2024 04:14:32 PM, 03/05/2024 05:14:32 PM,   2.25, 20001749.0,            ,                         , CARD             , Non-Core         , 04/30/2024 02:33:33 PM
100462505, Parking Meters,    150.0       , 05/23/2025 06:31:18 PM, 05/23/2025 09:01:18 PM,   5.5 , 24002445.0,            ,                         , CARD             , East Austin      , 06/30/2025 03:14:21 PM
706133078, Passport - app,     15.0       , 09/11/2025 11:16:00 PM, 09/11/2025 11:31:00 PM,   0.8 ,           ,     39715.0, East Austin PTMD        , App - Wallet     , East Austin      , 10/31/2025 02:33:48 PM
 93158064, Parking Meters,     60.0       , 06/24/2023 03:02:10 PM, 06/24/2023 04:02:10 PM,   2.25, 35002521.0,            ,                         , CARD             , West Campus      , 07/31/2023 09:25:11 AM
 95956272, Parking Meters,    150.0       , 03/09/2024 01:37:55 PM, 03/09/2024 04:07:55 PM,   5.5 , 20001119.0,            ,                         , CARD             , Non-Core         , 04/30/2024 02:34:03 PM
476332207, Passport - app,    150.0       , 07/15/2023 10:33:00 AM, 07/15/2023 01:03:00 PM,   5.55,           ,     39663.0, West Campus PBD         , App - Wallet     , West Campus      , 08/30/2023 10:55:45 PM
640397410, Passport - app,    120.0       , 02/17/2025 08:00:00 AM, 02/17/2025 10:00:00 AM,   4.4 ,           ,     39162.0, CORE                    , Apple Pay        , Core             , 05/28/2025 07:41:09 PM
320981775, Passport - app,    600.0       , 10/08/2021 01:43:00 PM, 10/08/2021 11:43:00 PM,  39.3 ,           ,     39182.0, CORE                    , App - Wallet     , Core             , 05/04/2023 09:44:10 PM
 95199580, Parking Meters,    351.55      , 12/17/2023 04:08:27 PM, 12/17/2023 10:00:00 PM,  10.0 , 81002107.0,            ,                         , CARD             , Emma             , 01/31/2024 09:25:46 AM
 97564317, Parking Meters,     80.51667   , 07/18/2024 10:38:28 PM, 07/18/2024 11:58:59 PM,   2.93, 10000406.0,            ,                         , CARD             , Core             , 08/31/2024 02:47:38 PM
637852199, Passport - app,     75.0       , 02/07/2025 03:50:00 PM, 02/07/2025 05:05:00 PM,   2.8 ,           ,     40002.0, SoCo PTMD               , App - Wallet     , South Congress   , 05/28/2025 07:40:21 PM
101242777, Parking Meters,     67.5       , 08/11/2025 10:25:30 AM, 08/11/2025 11:33:00 AM,   2.25, 26002631.0,            ,                         , CARD             , Mueller          , 09/30/2025 03:18:02 PM
102759313, Parking Meters,     60.0       , 02/21/2026 12:51:24 PM, 02/21/2026 01:51:24 PM,   2.5 , 10000203.0,            ,                         , CARD             , Core             , 03/11/2026 09:56:23 PM
 94386999, Parking Meters,    135.0       , 09/27/2023 08:36:07 PM, 09/27/2023 10:51:07 PM,   4.75, 10000102.0,            ,                         , CARD             , Core             , 10/31/2023 09:30:30 AM
 94931641, Parking Meters,     57.5       , 11/18/2023 04:02:29 PM, 11/18/2023 04:59:59 PM,   2.16, 21002112.0,            ,                         , CARD             , Dawson's Lot     , 12/31/2023 09:24:28 AM
709289986, Passport - app,     75.0       , 09/21/2025 02:02:00 PM, 09/21/2025 03:17:00 PM,   2.9 ,           ,     40003.0, SoCo PTMD               , App - Credit Card, South Congress   , 09/30/2025 03:09:25 PM
 91617588, Parking Meters,     60.0       , 02/23/2023 10:34:21 AM, 02/23/2023 11:34:21 AM,   2.25, 10001050.0,            ,                         , CARD             , Core             , 05/08/2023 03:57:59 PM
 89648767, Parking Meters,    105.0       , 09/01/2022 01:58:35 PM, 09/01/2022 03:43:35 PM,   3.75, 35001539.0,            ,                         , CARD             , West Campus      , 06/09/2023 09:12:23 PM
675837641, Passport - app,    180.0       , 06/07/2025 03:10:00 PM, 06/07/2025 06:10:00 PM,   7.4 ,           ,     39265.0, CORE                    , Apple Pay        , Core             , 07/31/2025 03:09:35 PM
674004042, Passport - app,     90.0       , 06/02/2025 12:41:00 PM, 06/02/2025 02:11:00 PM,   3.4 ,           ,     39260.0, CORE                    , Google Pay       , Core             , 07/31/2025 03:09:16 PM
559774324, Passport - app,     60.0       , 05/11/2024 04:55:00 PM, 05/11/2024 05:55:00 PM,   2.3 ,           ,     40010.0, SoCo PTMD               , App - Wallet     , South Congress   , 07/02/2024 06:10:24 PM
427998433, Passport - app,    135.0       , 01/12/2023 10:51:00 AM, 01/12/2023 01:06:00 PM,   4.8 ,           ,     39735.0, East Austin PTMD        , App - Wallet     , East Austin      , 05/08/2023 04:03:04 PM
101468563, Parking Meters,    105.0       , 09/04/2025 05:30:33 PM, 09/04/2025 07:15:33 PM,   3.75, 26002629.0,            ,                         , CARD             , Mueller          , 10/31/2025 02:38:09 PM
450926580, Passport - app,     75.0       , 04/11/2023 11:50:00 AM, 04/11/2023 01:05:00 PM,   2.8 ,           ,     39248.0, CORE                    , App - Wallet     , Core             , 05/31/2023 09:21:30 AM
101215541, Parking Meters,     60.0       , 08/08/2025 12:20:29 PM, 08/08/2025 01:20:29 PM,   2.25, 20001701.0,            ,                         , CARD             , Non-Core         , 09/30/2025 03:17:41 PM
 93512574, Parking Meters,    165.0       , 07/19/2023 04:48:54 PM, 07/19/2023 07:33:54 PM,   6.25, 24002458.0,            ,                         , CARD             , East Austin      , 08/30/2023 11:15:50 PM
277777197, Passport - app,    105.0       , 03/12/2021 02:49:00 PM, 03/12/2021 04:34:00 PM,   3.75,           ,     39497.0, Non-Core                , App - Wallet     , Non-Core         , 05/04/2023 09:05:57 PM
314948268, Passport - app,    230.56667   , 09/13/2021 11:57:00 AM, 09/13/2021 03:47:34 PM,  10.75,           ,     39253.0, CORE                    , App - Wallet     , Core             , 05/04/2023 09:38:57 PM
621853211, Passport - app,    120.0       , 12/11/2024 09:09:00 AM, 12/11/2024 11:09:00 AM,   4.6 ,           ,     39267.0, CORE                    , App - Wallet     , Core             , 01/31/2025 03:48:02 PM
442246451, Passport - app,     47.0       , 03/09/2023 05:13:00 PM, 03/09/2023 06:00:00 PM,   2.3 ,           ,     39547.0, Non-Core                , App - Wallet     , Non-Core         , 04/30/2023 09:20:04 AM
